industry,code
CI005014.WI,002336.SZ
CI005014.WI,002344.SZ
CI005014.WI,002345.SZ
CI005014.WI,002419.SZ
CI005014.WI,002561.SZ
CI005014.WI,002574.SZ
CI005014.WI,002640.SZ
CI005014.WI,002697.SZ
CI005014.WI,002721.SZ
CI005014.WI,002731.SZ
CI005014.WI,002818.SZ
CI005014.WI,300413.SZ
CI005014.WI,600086.SH
CI005014.WI,600120.SH
CI005014.WI,600122.SH
CI005014.WI,600241.SH
CI005014.WI,600247.SH
CI005014.WI,600250.SH
CI005014.WI,600278.SH
CI005014.WI,600280.SH
CI005014.WI,600287.SH
CI005014.WI,600306.SH
CI005014.WI,600315.SH
CI005014.WI,600361.SH
CI005014.WI,600415.SH
CI005014.WI,600605.SH
CI005014.WI,600612.SH
CI005014.WI,600628.SH
CI005014.WI,600631.SH
CI005014.WI,600648.SH
CI005014.WI,600655.SH
CI005014.WI,600682.SH
CI005014.WI,600693.SH
CI005014.WI,600694.SH
CI005014.WI,600697.SH
CI005014.WI,600712.SH
CI005014.WI,600723.SH
CI005014.WI,600729.SH
CI005014.WI,600735.SH
CI005014.WI,600738.SH
CI005014.WI,600755.SH
CI005014.WI,600774.SH
CI005014.WI,600778.SH
CI005014.WI,600785.SH
CI005014.WI,600790.SH
CI005014.WI,600811.SH
CI005014.WI,600814.SH
CI005014.WI,600821.SH
CI005014.WI,600822.SH
CI005014.WI,600824.SH
CI005014.WI,600826.SH
CI005014.WI,600827.SH
CI005014.WI,600828.SH
CI005014.WI,600830.SH
CI005014.WI,600838.SH
CI005014.WI,600857.SH
CI005014.WI,600858.SH
CI005014.WI,600859.SH
CI005014.WI,600861.SH
CI005014.WI,600865.SH
CI005014.WI,600891.SH
CI005014.WI,600898.SH
CI005014.WI,600981.SH
CI005014.WI,601010.SH
CI005014.WI,601086.SH
CI005014.WI,601116.SH
CI005014.WI,601366.SH
CI005014.WI,601828.SH
CI005014.WI,601933.SH
CI005014.WI,603031.SH
CI005014.WI,603101.SH
CI005014.WI,603123.SH
CI005014.WI,603708.SH
CI005014.WI,603900.SH
CI005015.WI,000033.SZ
CI005015.WI,000428.SZ
CI005015.WI,000430.SZ
CI005015.WI,000524.SZ
CI005015.WI,000610.SZ
CI005015.WI,000613.SZ
CI005015.WI,000721.SZ
CI005015.WI,000796.SZ
CI005015.WI,000888.SZ
CI005015.WI,000978.SZ
CI005015.WI,002033.SZ
CI005015.WI,002059.SZ
CI005015.WI,002159.SZ
CI005015.WI,002186.SZ
CI005015.WI,002707.SZ
CI005015.WI,300144.SZ
CI005015.WI,300178.SZ
CI005015.WI,600054.SH
CI005015.WI,600138.SH
CI005015.WI,600258.SH
CI005015.WI,600358.SH
CI005015.WI,600593.SH
CI005015.WI,600640.SH
CI005015.WI,600706.SH
CI005015.WI,600749.SH
CI005015.WI,600754.SH
CI005015.WI,601007.SH
CI005015.WI,601888.SH
CI005015.WI,603043.SH
CI005015.WI,603099.SH
CI005015.WI,603136.SH
CI005015.WI,603199.SH
CI005015.WI,603869.SH
CI005016.WI,000016.SZ
CI005016.WI,000100.SZ
CI005016.WI,000333.SZ
CI005016.WI,000404.SZ
CI005016.WI,000418.SZ
CI005016.WI,000521.SZ
CI005016.WI,000527.SZ
CI005016.WI,000533.SZ
CI005016.WI,000541.SZ
CI005016.WI,000651.SZ
CI005016.WI,000801.SZ
CI005016.WI,000810.SZ
CI005016.WI,000921.SZ
CI005016.WI,002032.SZ
CI005016.WI,002035.SZ
CI005016.WI,002050.SZ
CI005016.WI,002076.SZ
CI005016.WI,002242.SZ
CI005016.WI,002260.SZ
CI005016.WI,002290.SZ
CI005016.WI,002403.SZ
CI005016.WI,002413.SZ
CI005016.WI,002418.SZ
CI005016.WI,002420.SZ
CI005016.WI,002429.SZ
CI005016.WI,002473.SZ
CI005016.WI,002508.SZ
CI005016.WI,002543.SZ
CI005016.WI,002614.SZ
CI005016.WI,002615.SZ
CI005016.WI,002668.SZ
CI005016.WI,002670.SZ
CI005016.WI,002676.SZ
CI005016.WI,002677.SZ
CI005016.WI,002705.SZ
CI005016.WI,002723.SZ
CI005016.WI,002759.SZ
CI005016.WI,002790.SZ
CI005016.WI,002860.SZ
CI005016.WI,300217.SZ
CI005016.WI,300247.SZ
CI005016.WI,300249.SZ
CI005016.WI,300272.SZ
CI005016.WI,300279.SZ
CI005016.WI,300317.SZ
CI005016.WI,300342.SZ
CI005016.WI,300475.SZ
CI005016.WI,300582.SZ
CI005016.WI,300625.SZ
CI005016.WI,300632.SZ
CI005016.WI,300650.SZ
CI005016.WI,600060.SH
CI005016.WI,600261.SH
CI005016.WI,600336.SH
CI005016.WI,600482.SH
CI005016.WI,600619.SH
CI005016.WI,600651.SH
CI005016.WI,600690.SH
CI005016.WI,600839.SH
CI005016.WI,600854.SH
CI005016.WI,600870.SH
CI005016.WI,600983.SH
CI005016.WI,603303.SH
CI005016.WI,603311.SH
CI005016.WI,603355.SH
CI005016.WI,603366.SH
CI005016.WI,603515.SH
CI005016.WI,603578.SH
CI005016.WI,603677.SH
CI005016.WI,603679.SH
CI005016.WI,603685.SH
CI005016.WI,603868.SH
CI005017.WI,000611.SZ
CI005017.WI,000726.SZ
CI005017.WI,000779.SZ
CI005017.WI,000850.SZ
CI005017.WI,000955.SZ
CI005017.WI,000982.SZ
CI005017.WI,002003.SZ
CI005017.WI,002029.SZ
CI005017.WI,002042.SZ
CI005017.WI,002072.SZ
CI005017.WI,002083.SZ
CI005017.WI,002087.SZ
CI005017.WI,002098.SZ
CI005017.WI,002144.SZ
CI005017.WI,002154.SZ
CI005017.WI,002193.SZ
CI005017.WI,002269.SZ
CI005017.WI,002291.SZ
CI005017.WI,002293.SZ
CI005017.WI,002327.SZ
CI005017.WI,002394.SZ
CI005017.WI,002397.SZ
CI005017.WI,002404.SZ
CI005017.WI,002485.SZ
CI005017.WI,002486.SZ
CI005017.WI,002494.SZ
CI005017.WI,002503.SZ
CI005017.WI,002563.SZ
CI005017.WI,002569.SZ
CI005017.WI,002612.SZ
CI005017.WI,002634.SZ
CI005017.WI,002656.SZ
CI005017.WI,002674.SZ
CI005017.WI,002687.SZ
CI005017.WI,002699.SZ
CI005017.WI,002740.SZ
CI005017.WI,002761.SZ
CI005017.WI,002762.SZ
CI005017.WI,002763.SZ
CI005017.WI,002776.SZ
CI005017.WI,002780.SZ
CI005017.WI,002832.SZ
CI005017.WI,002867.SZ
CI005017.WI,002875.SZ
CI005017.WI,300005.SZ
CI005017.WI,300526.SZ
CI005017.WI,300577.SZ
CI005017.WI,300591.SZ
CI005017.WI,600107.SH
CI005017.WI,600137.SH
CI005017.WI,600146.SH
CI005017.WI,600152.SH
CI005017.WI,600156.SH
CI005017.WI,600220.SH
CI005017.WI,600232.SH
CI005017.WI,600370.SH
CI005017.WI,600398.SH
CI005017.WI,600400.SH
CI005017.WI,600439.SH
CI005017.WI,600448.SH
CI005017.WI,600493.SH
CI005017.WI,600527.SH
CI005017.WI,600626.SH
CI005017.WI,600630.SH
CI005017.WI,600689.SH
CI005017.WI,600987.SH
CI005017.WI,601339.SH
CI005017.WI,601566.SH
CI005017.WI,601718.SH
CI005017.WI,603001.SH
CI005017.WI,603055.SH
CI005017.WI,603116.SH
CI005017.WI,603157.SH
CI005017.WI,603196.SH
CI005017.WI,603238.SH
CI005017.WI,603365.SH
CI005017.WI,603477.SH
CI005017.WI,603518.SH
CI005017.WI,603555.SH
CI005017.WI,603557.SH
CI005017.WI,603558.SH
CI005017.WI,603608.SH
CI005017.WI,603665.SH
CI005017.WI,603808.SH
CI005017.WI,603839.SH
CI005017.WI,603877.SH
CI005017.WI,603889.SH
CI005017.WI,603908.SH
CI005017.WI,603958.SH
CI005018.WI,000004.SZ
CI005018.WI,000028.SZ
CI005018.WI,000078.SZ
CI005018.WI,000150.SZ
CI005018.WI,000153.SZ
CI005018.WI,000403.SZ
CI005018.WI,000411.SZ
CI005018.WI,000423.SZ
CI005018.WI,000503.SZ
CI005018.WI,000513.SZ
CI005018.WI,000518.SZ
CI005018.WI,000522.SZ
CI005018.WI,000538.SZ
CI005018.WI,000566.SZ
CI005018.WI,000590.SZ
CI005018.WI,000597.SZ
CI005018.WI,000650.SZ
CI005018.WI,000661.SZ
CI005018.WI,000705.SZ
CI005018.WI,000739.SZ
CI005018.WI,000756.SZ
CI005018.WI,000766.SZ
CI005018.WI,000788.SZ
CI005018.WI,000790.SZ
CI005018.WI,000813.SZ
CI005018.WI,000908.SZ
CI005018.WI,000915.SZ
CI005018.WI,000919.SZ
CI005018.WI,000952.SZ
CI005018.WI,000963.SZ
CI005018.WI,000989.SZ
CI005018.WI,000999.SZ
CI005018.WI,002001.SZ
CI005018.WI,002007.SZ
CI005018.WI,002019.SZ
CI005018.WI,002020.SZ
CI005018.WI,002022.SZ
CI005018.WI,002030.SZ
CI005018.WI,002038.SZ
CI005018.WI,002044.SZ
CI005018.WI,002099.SZ
CI005018.WI,002107.SZ
CI005018.WI,002118.SZ
CI005018.WI,002166.SZ
CI005018.WI,002173.SZ
CI005018.WI,002198.SZ
CI005018.WI,002219.SZ
CI005018.WI,002223.SZ
CI005018.WI,002252.SZ
CI005018.WI,002262.SZ
CI005018.WI,002275.SZ
CI005018.WI,002287.SZ
CI005018.WI,002294.SZ
CI005018.WI,002317.SZ
CI005018.WI,002332.SZ
CI005018.WI,002349.SZ
CI005018.WI,002365.SZ
CI005018.WI,002370.SZ
CI005018.WI,002390.SZ
CI005018.WI,002393.SZ
CI005018.WI,002399.SZ
CI005018.WI,002412.SZ
CI005018.WI,002422.SZ
CI005018.WI,002424.SZ
CI005018.WI,002432.SZ
CI005018.WI,002433.SZ
CI005018.WI,002437.SZ
CI005018.WI,002462.SZ
CI005018.WI,002550.SZ
CI005018.WI,002551.SZ
CI005018.WI,002566.SZ
CI005018.WI,002589.SZ
CI005018.WI,002603.SZ
CI005018.WI,002644.SZ
CI005018.WI,002653.SZ
CI005018.WI,002675.SZ
CI005018.WI,002680.SZ
CI005018.WI,002688.SZ
CI005018.WI,002693.SZ
CI005018.WI,002727.SZ
CI005018.WI,002728.SZ
CI005018.WI,002737.SZ
CI005018.WI,002741.SZ
CI005018.WI,002750.SZ
CI005018.WI,002758.SZ
CI005018.WI,002773.SZ
CI005018.WI,002788.SZ
CI005018.WI,002817.SZ
CI005018.WI,002821.SZ
CI005018.WI,002826.SZ
CI005018.WI,002864.SZ
CI005018.WI,002872.SZ
CI005018.WI,002873.SZ
CI005018.WI,002880.SZ
CI005018.WI,002898.SZ
CI005018.WI,002900.SZ
CI005018.WI,002901.SZ
CI005018.WI,002907.SZ
CI005018.WI,002923.SZ
CI005018.WI,300003.SZ
CI005018.WI,300006.SZ
CI005018.WI,300009.SZ
CI005018.WI,300015.SZ
CI005018.WI,300016.SZ
CI005018.WI,300026.SZ
CI005018.WI,300030.SZ
CI005018.WI,300039.SZ
CI005018.WI,300049.SZ
CI005018.WI,300086.SZ
CI005018.WI,300109.SZ
CI005018.WI,300110.SZ
CI005018.WI,300122.SZ
CI005018.WI,300142.SZ
CI005018.WI,300147.SZ
CI005018.WI,300158.SZ
CI005018.WI,300181.SZ
CI005018.WI,300194.SZ
CI005018.WI,300199.SZ
CI005018.WI,300204.SZ
CI005018.WI,300206.SZ
CI005018.WI,300233.SZ
CI005018.WI,300238.SZ
CI005018.WI,300239.SZ
CI005018.WI,300244.SZ
CI005018.WI,300246.SZ
CI005018.WI,300254.SZ
CI005018.WI,300255.SZ
CI005018.WI,300267.SZ
CI005018.WI,300273.SZ
CI005018.WI,300289.SZ
CI005018.WI,300294.SZ
CI005018.WI,300298.SZ
CI005018.WI,300314.SZ
CI005018.WI,300318.SZ
CI005018.WI,300326.SZ
CI005018.WI,300347.SZ
CI005018.WI,300357.SZ
CI005018.WI,300358.SZ
CI005018.WI,300363.SZ
CI005018.WI,300396.SZ
CI005018.WI,300401.SZ
CI005018.WI,300404.SZ
CI005018.WI,300406.SZ
CI005018.WI,300412.SZ
CI005018.WI,300436.SZ
CI005018.WI,300439.SZ
CI005018.WI,300452.SZ
CI005018.WI,300453.SZ
CI005018.WI,300463.SZ
CI005018.WI,300482.SZ
CI005018.WI,300485.SZ
CI005018.WI,300497.SZ
CI005018.WI,300519.SZ
CI005018.WI,300529.SZ
CI005018.WI,300534.SZ
CI005018.WI,300558.SZ
CI005018.WI,300562.SZ
CI005018.WI,300573.SZ
CI005018.WI,300583.SZ
CI005018.WI,300584.SZ
CI005018.WI,300595.SZ
CI005018.WI,300601.SZ
CI005018.WI,300622.SZ
CI005018.WI,300630.SZ
CI005018.WI,300633.SZ
CI005018.WI,300636.SZ
CI005018.WI,300637.SZ
CI005018.WI,300639.SZ
CI005018.WI,300642.SZ
CI005018.WI,300653.SZ
CI005018.WI,300676.SZ
CI005018.WI,300677.SZ
CI005018.WI,300683.SZ
CI005018.WI,300685.SZ
CI005018.WI,300702.SZ
CI005018.WI,300705.SZ
CI005018.WI,300723.SZ
CI005018.WI,300725.SZ
CI005018.WI,600055.SH
CI005018.WI,600056.SH
CI005018.WI,600062.SH
CI005018.WI,600079.SH
CI005018.WI,600080.SH
CI005018.WI,600085.SH
CI005018.WI,600090.SH
CI005018.WI,600129.SH
CI005018.WI,600161.SH
CI005018.WI,600196.SH
CI005018.WI,600211.SH
CI005018.WI,600216.SH
CI005018.WI,600222.SH
CI005018.WI,600252.SH
CI005018.WI,600253.SH
CI005018.WI,600267.SH
CI005018.WI,600272.SH
CI005018.WI,600276.SH
CI005018.WI,600285.SH
CI005018.WI,600329.SH
CI005018.WI,600332.SH
CI005018.WI,600351.SH
CI005018.WI,600380.SH
CI005018.WI,600420.SH
CI005018.WI,600422.SH
CI005018.WI,600436.SH
CI005018.WI,600479.SH
CI005018.WI,600488.SH
CI005018.WI,600511.SH
CI005018.WI,600513.SH
CI005018.WI,600518.SH
CI005018.WI,600521.SH
CI005018.WI,600529.SH
CI005018.WI,600530.SH
CI005018.WI,600535.SH
CI005018.WI,600557.SH
CI005018.WI,600566.SH
CI005018.WI,600572.SH
CI005018.WI,600587.SH
CI005018.WI,600594.SH
CI005018.WI,600607.SH
CI005018.WI,600613.SH
CI005018.WI,600645.SH
CI005018.WI,600664.SH
CI005018.WI,600671.SH
CI005018.WI,600713.SH
CI005018.WI,600721.SH
CI005018.WI,600750.SH
CI005018.WI,600763.SH
CI005018.WI,600767.SH
CI005018.WI,600771.SH
CI005018.WI,600781.SH
CI005018.WI,600789.SH
CI005018.WI,600812.SH
CI005018.WI,600829.SH
CI005018.WI,600833.SH
CI005018.WI,600842.SH
CI005018.WI,600851.SH
CI005018.WI,600867.SH
CI005018.WI,600976.SH
CI005018.WI,600993.SH
CI005018.WI,600998.SH
CI005018.WI,601607.SH
CI005018.WI,603079.SH
CI005018.WI,603108.SH
CI005018.WI,603127.SH
CI005018.WI,603139.SH
CI005018.WI,603168.SH
CI005018.WI,603222.SH
CI005018.WI,603229.SH
CI005018.WI,603233.SH
CI005018.WI,603309.SH
CI005018.WI,603367.SH
CI005018.WI,603368.SH
CI005018.WI,603387.SH
CI005018.WI,603456.SH
CI005018.WI,603520.SH
CI005018.WI,603538.SH
CI005018.WI,603567.SH
CI005018.WI,603579.SH
CI005018.WI,603658.SH
CI005018.WI,603669.SH
CI005018.WI,603676.SH
CI005018.WI,603707.SH
CI005018.WI,603716.SH
CI005018.WI,603718.SH
CI005018.WI,603811.SH
CI005018.WI,603858.SH
CI005018.WI,603880.SH
CI005018.WI,603882.SH
CI005018.WI,603883.SH
CI005018.WI,603896.SH
CI005018.WI,603939.SH
CI005018.WI,603963.SH
CI005018.WI,603987.SH
CI005018.WI,603998.SH
CI005019.WI,000019.SZ
CI005019.WI,000529.SZ
CI005019.WI,000568.SZ
CI005019.WI,000596.SZ
CI005019.WI,000639.SZ
CI005019.WI,000716.SZ
CI005019.WI,000729.SZ
CI005019.WI,000752.SZ
CI005019.WI,000799.SZ
CI005019.WI,000848.SZ
CI005019.WI,000858.SZ
CI005019.WI,000860.SZ
CI005019.WI,000869.SZ
CI005019.WI,000895.SZ
CI005019.WI,000929.SZ
CI005019.WI,000995.SZ
CI005019.WI,002216.SZ
CI005019.WI,002304.SZ
CI005019.WI,002329.SZ
CI005019.WI,002330.SZ
CI005019.WI,002387.SZ
CI005019.WI,002461.SZ
CI005019.WI,002481.SZ
CI005019.WI,002495.SZ
CI005019.WI,002507.SZ
CI005019.WI,002515.SZ
CI005019.WI,002557.SZ
CI005019.WI,002568.SZ
CI005019.WI,002570.SZ
CI005019.WI,002582.SZ
CI005019.WI,002626.SZ
CI005019.WI,002646.SZ
CI005019.WI,002650.SZ
CI005019.WI,002661.SZ
CI005019.WI,002695.SZ
CI005019.WI,002696.SZ
CI005019.WI,002702.SZ
CI005019.WI,002719.SZ
CI005019.WI,002726.SZ
CI005019.WI,002732.SZ
CI005019.WI,002770.SZ
CI005019.WI,002820.SZ
CI005019.WI,002840.SZ
CI005019.WI,002847.SZ
CI005019.WI,002891.SZ
CI005019.WI,002910.SZ
CI005019.WI,300138.SZ
CI005019.WI,300143.SZ
CI005019.WI,300146.SZ
CI005019.WI,300741.SZ
CI005019.WI,600059.SH
CI005019.WI,600073.SH
CI005019.WI,600084.SH
CI005019.WI,600132.SH
CI005019.WI,600186.SH
CI005019.WI,600197.SH
CI005019.WI,600199.SH
CI005019.WI,600238.SH
CI005019.WI,600298.SH
CI005019.WI,600300.SH
CI005019.WI,600305.SH
CI005019.WI,600365.SH
CI005019.WI,600419.SH
CI005019.WI,600429.SH
CI005019.WI,600519.SH
CI005019.WI,600543.SH
CI005019.WI,600559.SH
CI005019.WI,600573.SH
CI005019.WI,600597.SH
CI005019.WI,600600.SH
CI005019.WI,600616.SH
CI005019.WI,600702.SH
CI005019.WI,600779.SH
CI005019.WI,600809.SH
CI005019.WI,600866.SH
CI005019.WI,600872.SH
CI005019.WI,600873.SH
CI005019.WI,600887.SH
CI005019.WI,601579.SH
CI005019.WI,603020.SH
CI005019.WI,603027.SH
CI005019.WI,603156.SH
CI005019.WI,603198.SH
CI005019.WI,603288.SH
CI005019.WI,603345.SH
CI005019.WI,603369.SH
CI005019.WI,603517.SH
CI005019.WI,603536.SH
CI005019.WI,603589.SH
CI005019.WI,603696.SH
CI005019.WI,603711.SH
CI005019.WI,603777.SH
CI005019.WI,603779.SH
CI005019.WI,603866.SH
CI005019.WI,603886.SH
CI005019.WI,603919.SH
CI005020.WI,000048.SZ
CI005020.WI,000061.SZ
CI005020.WI,000592.SZ
CI005020.WI,000663.SZ
CI005020.WI,000702.SZ
CI005020.WI,000713.SZ
CI005020.WI,000735.SZ
CI005020.WI,000798.SZ
CI005020.WI,000876.SZ
CI005020.WI,000893.SZ
CI005020.WI,000911.SZ
CI005020.WI,000930.SZ
CI005020.WI,000972.SZ
CI005020.WI,000998.SZ
CI005020.WI,002041.SZ
CI005020.WI,002069.SZ
CI005020.WI,002086.SZ
CI005020.WI,002100.SZ
CI005020.WI,002124.SZ
CI005020.WI,002157.SZ
CI005020.WI,002200.SZ
CI005020.WI,002220.SZ
CI005020.WI,002234.SZ
CI005020.WI,002259.SZ
CI005020.WI,002286.SZ
CI005020.WI,002299.SZ
CI005020.WI,002311.SZ
CI005020.WI,002321.SZ
CI005020.WI,002385.SZ
CI005020.WI,002447.SZ
CI005020.WI,002458.SZ
CI005020.WI,002477.SZ
CI005020.WI,002505.SZ
CI005020.WI,002548.SZ
CI005020.WI,002567.SZ
CI005020.WI,002604.SZ
CI005020.WI,002631.SZ
CI005020.WI,002679.SZ
CI005020.WI,002714.SZ
CI005020.WI,002746.SZ
CI005020.WI,002772.SZ
CI005020.WI,002852.SZ
CI005020.WI,002868.SZ
CI005020.WI,300087.SZ
CI005020.WI,300094.SZ
CI005020.WI,300106.SZ
CI005020.WI,300119.SZ
CI005020.WI,300149.SZ
CI005020.WI,300175.SZ
CI005020.WI,300186.SZ
CI005020.WI,300189.SZ
CI005020.WI,300268.SZ
CI005020.WI,300313.SZ
CI005020.WI,300381.SZ
CI005020.WI,300498.SZ
CI005020.WI,300511.SZ
CI005020.WI,300673.SZ
CI005020.WI,600097.SH
CI005020.WI,600108.SH
CI005020.WI,600127.SH
CI005020.WI,600189.SH
CI005020.WI,600191.SH
CI005020.WI,600195.SH
CI005020.WI,600201.SH
CI005020.WI,600251.SH
CI005020.WI,600257.SH
CI005020.WI,600265.SH
CI005020.WI,600275.SH
CI005020.WI,600313.SH
CI005020.WI,600354.SH
CI005020.WI,600359.SH
CI005020.WI,600371.SH
CI005020.WI,600438.SH
CI005020.WI,600467.SH
CI005020.WI,600506.SH
CI005020.WI,600540.SH
CI005020.WI,600598.SH
CI005020.WI,600737.SH
CI005020.WI,600962.SH
CI005020.WI,600965.SH
CI005020.WI,600975.SH
CI005020.WI,600978.SH
CI005020.WI,601118.SH
CI005020.WI,601952.SH
CI005020.WI,601996.SH
CI005020.WI,603336.SH
CI005020.WI,603363.SH
CI005020.WI,603566.SH
CI005020.WI,603609.SH
CI005020.WI,603668.SH
CI005020.WI,603818.SH
CI005021.WI,000001.SZ
CI005021.WI,002142.SZ
CI005021.WI,002807.SZ
CI005021.WI,002839.SZ
CI005021.WI,600000.SH
CI005021.WI,600015.SH
CI005021.WI,600016.SH
CI005021.WI,600036.SH
CI005021.WI,600908.SH
CI005021.WI,600919.SH
CI005021.WI,600926.SH
CI005021.WI,601009.SH
CI005021.WI,601128.SH
CI005021.WI,601166.SH
CI005021.WI,601169.SH
CI005021.WI,601229.SH
CI005021.WI,601288.SH
CI005021.WI,601328.SH
CI005021.WI,601398.SH
CI005021.WI,601818.SH
CI005021.WI,601838.SH
CI005021.WI,601939.SH
CI005021.WI,601988.SH
CI005021.WI,601997.SH
CI005021.WI,601998.SH
CI005021.WI,603323.SH
CI005022.WI,000166.SZ
CI005022.WI,000415.SZ
CI005022.WI,000416.SZ
CI005022.WI,000562.SZ
CI005022.WI,000563.SZ
CI005022.WI,000617.SZ
CI005022.WI,000623.SZ
CI005022.WI,000627.SZ
CI005022.WI,000666.SZ
CI005022.WI,000686.SZ
CI005022.WI,000712.SZ
CI005022.WI,000728.SZ
CI005022.WI,000750.SZ
CI005022.WI,000776.SZ
CI005022.WI,000783.SZ
CI005022.WI,000987.SZ
CI005022.WI,002500.SZ
CI005022.WI,002673.SZ
CI005022.WI,002736.SZ
CI005022.WI,002797.SZ
CI005022.WI,002926.SZ
CI005022.WI,300023.SZ
CI005022.WI,600030.SH
CI005022.WI,600053.SH
CI005022.WI,600061.SH
CI005022.WI,600109.SH
CI005022.WI,600291.SH
CI005022.WI,600369.SH
CI005022.WI,600599.SH
CI005022.WI,600695.SH
CI005022.WI,600705.SH
CI005022.WI,600739.SH
CI005022.WI,600816.SH
CI005022.WI,600837.SH
CI005022.WI,600901.SH
CI005022.WI,600909.SH
CI005022.WI,600958.SH
CI005022.WI,600999.SH
CI005022.WI,601099.SH
CI005022.WI,601108.SH
CI005022.WI,601198.SH
CI005022.WI,601211.SH
CI005022.WI,601318.SH
CI005022.WI,601336.SH
CI005022.WI,601375.SH
CI005022.WI,601377.SH
CI005022.WI,601555.SH
CI005022.WI,601601.SH
CI005022.WI,601628.SH
CI005022.WI,601688.SH
CI005022.WI,601788.SH
CI005022.WI,601878.SH
CI005022.WI,601881.SH
CI005022.WI,601901.SH
CI005023.WI,000002.SZ
CI005023.WI,000006.SZ
CI005023.WI,000007.SZ
CI005023.WI,000011.SZ
CI005023.WI,000014.SZ
CI005023.WI,000024.SZ
CI005023.WI,000029.SZ
CI005023.WI,000031.SZ
CI005023.WI,000036.SZ
CI005023.WI,000042.SZ
CI005023.WI,000043.SZ
CI005023.WI,000046.SZ
CI005023.WI,000056.SZ
CI005023.WI,000058.SZ
CI005023.WI,000062.SZ
CI005023.WI,000069.SZ
CI005023.WI,000402.SZ
CI005023.WI,000502.SZ
CI005023.WI,000505.SZ
CI005023.WI,000506.SZ
CI005023.WI,000514.SZ
CI005023.WI,000517.SZ
CI005023.WI,000526.SZ
CI005023.WI,000534.SZ
CI005023.WI,000537.SZ
CI005023.WI,000540.SZ
CI005023.WI,000558.SZ
CI005023.WI,000567.SZ
CI005023.WI,000573.SZ
CI005023.WI,000608.SZ
CI005023.WI,000609.SZ
CI005023.WI,000615.SZ
CI005023.WI,000616.SZ
CI005023.WI,000620.SZ
CI005023.WI,000631.SZ
CI005023.WI,000638.SZ
CI005023.WI,000656.SZ
CI005023.WI,000667.SZ
CI005023.WI,000668.SZ
CI005023.WI,000671.SZ
CI005023.WI,000691.SZ
CI005023.WI,000718.SZ
CI005023.WI,000732.SZ
CI005023.WI,000736.SZ
CI005023.WI,000797.SZ
CI005023.WI,000809.SZ
CI005023.WI,000838.SZ
CI005023.WI,000863.SZ
CI005023.WI,000897.SZ
CI005023.WI,000918.SZ
CI005023.WI,000926.SZ
CI005023.WI,000961.SZ
CI005023.WI,000965.SZ
CI005023.WI,000979.SZ
CI005023.WI,000981.SZ
CI005023.WI,001979.SZ
CI005023.WI,002016.SZ
CI005023.WI,002077.SZ
CI005023.WI,002113.SZ
CI005023.WI,002133.SZ
CI005023.WI,002146.SZ
CI005023.WI,002147.SZ
CI005023.WI,002208.SZ
CI005023.WI,002244.SZ
CI005023.WI,002285.SZ
CI005023.WI,002305.SZ
CI005023.WI,300492.SZ
CI005023.WI,300675.SZ
CI005023.WI,300732.SZ
CI005023.WI,600007.SH
CI005023.WI,600048.SH
CI005023.WI,600052.SH
CI005023.WI,600064.SH
CI005023.WI,600067.SH
CI005023.WI,600077.SH
CI005023.WI,600094.SH
CI005023.WI,600095.SH
CI005023.WI,600113.SH
